E_eV,Dit_cm2eV
-0.29899999999999993,107007970510.01387
-0.29799999999999993,108616004559.62462
-0.29699999999999993,110242747280.45993
-0.29599999999999993,111888313664.98053
-0.29499999999999993,113552817629.66814
-0.29399999999999993,115236371974.68692
-0.2929999999999999,116939088343.2494
-0.2919999999999999,118661077180.69797
-0.2909999999999999,120402447693.3063
-0.2899999999999999,122163307806.81294
-0.2889999999999999,123943764124.69113
-0.2879999999999999,125743921886.16711
-0.2869999999999999,127563884923.9932
-0.2859999999999999,129403755621.98592
-0.2849999999999999,131263634872.33733
-0.2839999999999999,133143622032.71043
-0.2829999999999999,135043814883.12604
-0.2819999999999999,136964309582.65337
-0.2809999999999999,138905200625.91162
-0.2799999999999999,140866580799.39594
-0.2789999999999999,142848541137.63425
-0.2779999999999999,144851170879.1896
-0.2769999999999999,146874557422.51514
-0.2759999999999999,148918786281.67554
-0.2749999999999999,150983941041.9439
-0.2739999999999999,153070103315.28732
-0.2729999999999999,155177352695.7507
-0.2719999999999999,157305766714.7529
-0.2709999999999999,159455420796.30426
-0.2699999999999999,161626388212.16104
-0.2689999999999999,163818740036.92548
-0.2679999999999999,166032545103.10742
-0.2669999999999999,168267869956.1569
-0.2659999999999999,170524778809.48367
-0.2649999999999999,172803333499.47403
-0.2639999999999999,175103593440.5202
-0.2629999999999999,177425615580.0741
-0.2619999999999999,179769454353.74036
-0.2609999999999999,182135161640.42108
-0.2599999999999999,184522786717.5276
-0.2589999999999999,186932376216.2717
-0.2579999999999999,189363974077.05237
-0.2569999999999999,191817621504.95023
-0.2559999999999999,194293356925.34677
-0.2549999999999999,196791215939.6802
-0.2539999999999999,199311231281.35574
-0.2529999999999999,201853432771.82236
-0.2519999999999999,204417847276.8335
-0.2509999999999999,207004498662.90524
-0.2499999999999999,209613407753.98865
-0.2489999999999999,212244592288.37045
-0.2479999999999999,214898066875.81906
-0.2469999999999999,217573842954.9899
-0.24599999999999989,220271928751.10815
-0.24499999999999988,222992329233.9422
-0.24399999999999988,225735046076.08636
-0.24299999999999988,228500077611.56668
-0.24199999999999988,231287418794.78833
-0.24099999999999988,234097061159.83835
-0.24,236928992780.16263
-0.239,239783198228.63275
-0.238,242659658538.01602
-0.237,245558351161.87216
-0.236,248479249935.88605
-0.235,251422325039.65842
-0.23399999999999999,254387542958.96753
-0.23299999999999998,257374866448.5219
-0.23199999999999998,260384254495.2177
-0.23099999999999998,263415662281.92062
-0.22999999999999998,266469041151.78635
-0.22899999999999998,269544338573.1386
-0.22799999999999998,272641498104.92004
-0.22699999999999998,275760459362.73486
-0.22599999999999998,278901157985.49677
-0.22499999999999998,282063525602.703
-0.22399999999999998,285247489802.34766
-0.22299999999999998,288452974099.4943
-0.22199999999999998,291679897905.5212
-0.22099999999999997,294928176498.05927
-0.21999999999999997,298197720991.6369
-0.21899999999999997,301488438309.0501
-0.21799999999999997,304800231153.4719
-0.21699999999999997,308132997981.3213
-0.21599999999999997,311486632975.9036
-0.21499999999999997,314861026021.84344
-0.21399999999999997,318256062680.32117
-0.21299999999999997,321671624165.134
-0.21199999999999997,325107587319.5938
-0.21099999999999997,328563824594.28046
-0.20999999999999996,332040204025.663
-0.20899999999999996,335536589215.60913
-0.20799999999999996,339052839311.7924
-0.20699999999999996,342588808989.0194
-0.20599999999999996,346144348431.4841
-0.20499999999999996,349719303315.97217
-0.20399999999999996,353313514796.02484
-0.20299999999999996,356926819487.079
-0.20199999999999996,360559049452.5965
-0.20099999999999996,364210032191.2007
-0.19999999999999996,367879590624.82776
-0.19899999999999984,371567543087.9149
-0.19799999999999995,375273703317.6287
-0.19699999999999984,378997880445.1615
-0.19599999999999995,382739878988.08875
-0.19499999999999984,386499498843.8252
-0.19399999999999995,390276535284.16565
-0.19299999999999984,394070778950.9491
-0.19199999999999995,397882015852.83356
-0.19099999999999984,401710027363.2171
-0.18999999999999995,405554590219.2927
-0.18899999999999983,409415476522.2741
-0.18799999999999994,413292453738.7754
-0.18699999999999983,417185284703.3846
-0.18599999999999994,421093727622.41205
-0.18499999999999983,425017536078.85284
-0.18399999999999994,428956459038.5444
-0.18299999999999983,432910240857.5564
-0.18199999999999994,436878621290.79486
-0.18099999999999983,440861335501.85675
-0.17999999999999994,444858114074.11536
-0.17899999999999983,448868683023.07196
-0.17799999999999994,452892763809.9556
-0.17699999999999982,456930073356.60297
-0.17599999999999993,460980324061.5994
-0.17500000000000004,465043223817.7158
-0.17399999999999993,469118476030.6217
-0.17300000000000004,473205779638.89294
-0.17199999999999993,477304829135.3267
-0.17100000000000004,481415314589.54535
-0.16999999999999993,485536921671.924
-0.16900000000000004,489669331678.81415
-0.16799999999999993,493812221559.0985
-0.16700000000000004,497965263942.04895
-0.16599999999999993,502128127166.5223
-0.16500000000000004,506300475311.46344
-0.16399999999999992,510481968227.75085
-0.16300000000000003,514672261571.3533
-0.16199999999999992,518871006837.83075
-0.16100000000000003,523077851398.14905
-0.15999999999999992,527292438535.83777
-0.15900000000000003,531514407485.4627
-0.15799999999999992,535743393472.44104
-0.15700000000000003,539979027754.167
-0.15599999999999992,544220937662.47906
-0.15500000000000003,548468746647.4322
-0.15399999999999991,552722074322.4069
-0.15300000000000002,556980536510.5183
-0.1519999999999999,561243745292.354
-0.15100000000000002,565511309055.0045
-0.1499999999999999,569782832542.4127
-0.14900000000000002,574057916907.0076
-0.1479999999999999,578336159762.645
-0.14700000000000002,582617155238.8203
-0.1459999999999999,586900494036.1765
-0.14500000000000002,591185763483.2706
-0.1439999999999999,595472547594.6179
-0.14300000000000002,599760427129.9817
-0.1419999999999999,604048979654.923
-0.14100000000000001,608337779602.5763
-0.1399999999999999,612626398336.67
-0.139,616914404215.7488
-0.1379999999999999,621201362658.6227
-0.137,625486836210.9951
-0.1359999999999999,629770384613.2952
-0.135,634051564869.6649
-0.1339999999999999,638329931318.1256
-0.133,642605035701.8732
-0.1319999999999999,646876427241.7263
-0.131,651143652709.6761
-0.1299999999999999,655406256503.5581
-0.129,659663780722.798
-0.1279999999999999,663915765245.2473
-0.127,668161747805.0621
-0.1259999999999999,672401264071.6389
-0.125,676633847729.5596
-0.12399999999999989,680859030559.5586
-0.123,685076342520.4656
-0.12199999999999989,689285311832.1312
-0.121,693485465059.2924
-0.11999999999999988,697676327196.3833
-0.119,701857421753.2455
-0.11799999999999988,706028270841.7444
-0.11699999999999999,710188395263.2426
-0.11599999999999988,714337314596.9396
-0.11499999999999999,718474547289.0255
-0.11399999999999988,722599610742.6564
-0.11299999999999999,726712021408.7006
-0.11199999999999988,730811294877.2603
-0.11099999999999999,734896945969.9196
-0.10999999999999988,738968488832.7212
-0.10899999999999999,743025437029.8198
-0.10799999999999987,747067303637.818
-0.10699999999999998,751093601340.7297
-0.10599999999999987,755103842525.5757
-0.10499999999999998,759097539378.5565
-0.10399999999999987,763074203981.8063
-0.10299999999999998,767033348410.6727
-0.10199999999999987,770974484831.524
-0.10099999999999998,774897125600.0305
-0.09999999999999987,778800783359.9182
-0.09899999999999998,782684971142.1437
-0.09799999999999986,786549202464.4856
-0.09699999999999998,790392991431.5009
-0.09599999999999986,794215852834.8429
-0.09499999999999997,798017302253.8884
-0.09399999999999986,801796856156.6664
-0.09299999999999997,805554032001.04
-0.09199999999999986,809288348336.1337
-0.09099999999999997,812999324903.9515
-0.08999999999999986,816686482741.1837
-0.08899999999999997,820349344281.1455
-0.08799999999999986,823987433455.8431
-0.08699999999999997,827600275798.1123
-0.08599999999999985,831187398543.8237
-0.08499999999999996,834748330734.0995
-0.08399999999999985,838282603317.537
-0.08299999999999996,841789749252.3807
-0.08199999999999985,845269303608.6405
-0.08099999999999996,848720803670.0952
-0.07999999999999985,852143789036.1824
-0.07899999999999996,855537801723.7102
-0.07799999999999985,858902386268.3911
-0.07699999999999996,862237089826.139
-0.07599999999999985,865541462274.1229
-0.07499999999999996,868815056311.5214
-0.07399999999999984,872057427559.9716
-0.07299999999999995,875268134663.656
-0.07199999999999984,878446739389.0214
-0.07099999999999995,881592806724.0721
-0.06999999999999984,884705904977.2318
-0.06899999999999995,887785605875.7195
-0.06799999999999984,890831484663.4292
-0.06699999999999995,893843120198.2618
-0.06599999999999984,896820095048.8999
-0.06499999999999995,899761995590.9701
-0.06399999999999983,902668412102.5873
-0.06299999999999994,905538938859.2269
-0.06199999999999983,908373174227.914
-0.06099999999999994,911170720760.6808
-0.05999999999999983,913931185287.2816
-0.05899999999999994,916654179007.113
-0.05799999999999983,919339317580.332
-0.05699999999999994,921986221218.1215
-0.05599999999999983,924594514772.091
-0.05499999999999994,927163827822.7678
-0.053999999999999826,929693794767.1659
-0.052999999999999936,932184054905.383
-0.051999999999999824,934634252526.2212
-0.050999999999999934,937044036991.7794
-0.04999999999999982,939413062821.008
-0.04899999999999993,941740989772.186
-0.04799999999999982,944027482924.2997
-0.04699999999999993,946272212757.2894
-0.04600000000000004,948474855231.1484
-0.04499999999999993,950635091863.832
-0.04400000000000004,952752609807.9635
-0.04299999999999993,954827101926.3083
-0.04200000000000004,956858266865.982
-0.040999999999999925,958845809131.3839
-0.040000000000000036,960789439155.8112
-0.038999999999999924,962688873371.7504
-0.038000000000000034,964543834279.8016
-0.03699999999999992,966354050516.2324
-0.03600000000000003,968119256919.1185
-0.03499999999999992,969839194593.0665
-0.03400000000000003,971513610972.4824
-0.03299999999999992,973142259883.3751
-0.03200000000000003,974724901603.6646
-0.030999999999999917,976261302921.9823
-0.030000000000000027,977751237194.9365
-0.028999999999999915,979194484402.8289
-0.028000000000000025,980590831203.7974
-0.026999999999999913,981940070986.3734
-0.026000000000000023,983242003920.4272
-0.02499999999999991,984496437006.4932
-0.02400000000000002,985703184123.4471
-0.02299999999999991,986862066074.5311
-0.02200000000000002,987972910631.6997
-0.020999999999999908,989035552578.2769
-0.020000000000000018,990049833749.9088
-0.018999999999999906,991015603073.7996
-0.018000000000000016,991932716606.2101
-0.016999999999999904,992801037568.2156
-0.016000000000000014,993620436379.7026
-0.014999999999999902,994390790691.5974
-0.014000000000000012,995111985416.3125
-0.0129999999999999,995783912756.4027
-0.01200000000000001,996406472231.4177
-0.010999999999999899,996979570702.9464
-0.010000000000000009,997503122397.8375
-0.008999999999999897,997977048929.597
-0.008000000000000007,998401279317.9467
-0.006999999999999895,998775750006.5416
-0.006000000000000005,999100404878.8397
-0.004999999999999893,999375195272.1182
-0.0040000000000000036,999600079989.6274
-0.0029999999999998916,999775025310.8881
-0.0020000000000000018,999900005000.1151
-0.0009999999999998899,999975000312.7761
0.0,1000000000000.2778
0.001000000000000112,999975000312.7761
0.0020000000000000018,999900005000.1151
0.0030000000000001137,999775025310.888
0.0040000000000000036,999600079989.6274
0.0050000000000001155,999375195272.118
0.006000000000000005,999100404878.8397
0.007000000000000117,998775750006.5415
0.008000000000000007,998401279317.9467
0.009000000000000119,997977048929.5969
0.010000000000000009,997503122397.8375
0.01100000000000012,996979570702.9463
0.01200000000000001,996406472231.4177
0.013000000000000123,995783912756.4026
0.014000000000000012,995111985416.3125
0.015000000000000124,994390790691.5972
0.016000000000000014,993620436379.7026
0.017000000000000126,992801037568.2155
0.018000000000000016,991932716606.2101
0.019000000000000128,991015603073.7994
0.020000000000000018,990049833749.9088
0.02100000000000013,989035552578.2766
0.02200000000000002,987972910631.6997
0.02300000000000013,986862066074.531
0.02400000000000002,985703184123.4471
0.025000000000000133,984496437006.4929
0.026000000000000023,983242003920.4272
0.027000000000000135,981940070986.3732
0.028000000000000025,980590831203.7974
0.029000000000000137,979194484402.8286
0.030000000000000027,977751237194.9365
0.03100000000000014,976261302921.9819
0.03200000000000003,974724901603.6646
0.03300000000000014,973142259883.3746
0.03400000000000003,971513610972.4824
0.03500000000000014,969839194593.0663
0.03600000000000003,968119256919.1185
0.037000000000000144,966354050516.232
0.038000000000000034,964543834279.8016
0.039000000000000146,962688873371.7499
0.040000000000000036,960789439155.8112
0.04100000000000015,958845809131.3834
0.04200000000000004,956858266865.982
0.04300000000000015,954827101926.3079
0.04400000000000004,952752609807.9635
0.04500000000000015,950635091863.8315
0.04600000000000004,948474855231.1484
0.04700000000000015,946272212757.2891
0.04800000000000004,944027482924.2992
0.049000000000000155,941740989772.1855
0.050000000000000044,939413062821.0076
0.051000000000000156,937044036991.7788
0.052000000000000046,934634252526.2208
0.05300000000000016,932184054905.3824
0.05400000000000005,929693794767.1653
0.05500000000000016,927163827822.7672
0.05600000000000005,924594514772.0903
0.05700000000000016,921986221218.1208
0.05800000000000005,919339317580.3314
0.05900000000000016,916654179007.1124
0.06000000000000005,913931185287.281
0.061000000000000165,911170720760.6802
0.062000000000000055,908373174227.9133
0.06300000000000017,905538938859.2263
0.06400000000000006,902668412102.5867
0.06500000000000017,899761995590.9694
0.06600000000000006,896820095048.8992
0.06700000000000017,893843120198.2612
0.06800000000000006,890831484663.4285
0.06900000000000017,887785605875.7188
0.07000000000000006,884705904977.2311
0.07100000000000017,881592806724.0714
0.07200000000000006,878446739389.0208
0.07300000000000018,875268134663.6554
0.07400000000000007,872057427559.9708
0.07500000000000018,868815056311.5206
0.07600000000000007,865541462274.1222
0.07700000000000018,862237089826.1383
0.07800000000000007,858902386268.3904
0.07900000000000018,855537801723.7094
0.08000000000000007,852143789036.1816
0.08099999999999996,848720803670.0952
0.08200000000000007,845269303608.6396
0.08299999999999996,841789749252.3807
0.08400000000000007,838282603317.5361
0.08499999999999996,834748330734.0995
0.08600000000000008,831187398543.823
0.08699999999999997,827600275798.1123
0.08800000000000008,823987433455.8424
0.08899999999999997,820349344281.1455
0.09000000000000008,816686482741.1829
0.09099999999999997,812999324903.9515
0.09200000000000008,809288348336.1329
0.09299999999999997,805554032001.04
0.09400000000000008,801796856156.6654
0.09499999999999997,798017302253.8884
0.09600000000000009,794215852834.8422
0.09699999999999998,790392991431.5009
0.09800000000000009,786549202464.4847
0.09899999999999998,782684971142.1437
0.10000000000000009,778800783359.9174
0.10099999999999998,774897125600.0305
0.10200000000000009,770974484831.5233
0.10299999999999998,767033348410.6727
0.10400000000000009,763074203981.8054
0.10499999999999998,759097539378.5565
0.1060000000000001,755103842525.5748
0.10699999999999998,751093601340.7297
0.1080000000000001,747067303637.8171
0.10899999999999999,743025437029.8198
0.1100000000000001,738968488832.7202
0.11099999999999999,734896945969.9196
0.1120000000000001,730811294877.2593
0.11299999999999999,726712021408.7006
0.1140000000000001,722599610742.6555
0.11499999999999999,718474547289.0255
0.1160000000000001,714337314596.9387
0.11699999999999999,710188395263.2426
0.1180000000000001,706028270841.7434
0.119,701857421753.2455
0.1200000000000001,697676327196.3824
0.121,693485465059.2924
0.12200000000000011,689285311832.1302
0.123,685076342520.4656
0.12400000000000011,680859030559.5577
0.125,676633847729.5596
0.1260000000000001,672401264071.6381
0.127,668161747805.0621
0.1280000000000001,663915765245.2465
0.129,659663780722.798
0.13000000000000012,655406256503.5571
0.131,651143652709.6761
0.13200000000000012,646876427241.7255
0.133,642605035701.8732
0.13400000000000012,638329931318.1246
0.135,634051564869.6649
0.13600000000000012,629770384613.2941
0.137,625486836210.9951
0.13800000000000012,621201362658.6217
0.139,616914404215.7488
0.14000000000000012,612626398336.6691
0.14100000000000001,608337779602.5763
0.14200000000000013,604048979654.922
0.14300000000000002,599760427129.9817
0.14400000000000013,595472547594.6171
0.14500000000000002,591185763483.2706
0.14600000000000013,586900494036.1757
0.14700000000000002,582617155238.8203
0.14800000000000013,578336159762.644
0.14900000000000002,574057916907.0076
0.15000000000000013,569782832542.4117
0.15100000000000002,565511309055.0045
0.15200000000000014,561243745292.353
0.15300000000000002,556980536510.5183
0.15400000000000014,552722074322.4059
0.15500000000000003,548468746647.4322
0.15600000000000014,544220937662.47815
0.15700000000000003,539979027754.167
0.15800000000000014,535743393472.44
0.15900000000000003,531514407485.4627
0.16000000000000014,527292438535.83673
0.16100000000000003,523077851398.14905
0.16200000000000014,518871006837.8299
0.16300000000000003,514672261571.3533
0.16400000000000015,510481968227.7498
0.16500000000000004,506300475311.46344
0.16600000000000015,502128127166.5213
0.16700000000000004,497965263942.04895
0.16800000000000015,493812221559.09753
0.16900000000000004,489669331678.81415
0.17000000000000015,485536921671.9231
0.17100000000000004,481415314589.54535
0.17200000000000015,477304829135.32574
0.17300000000000004,473205779638.89294
0.17400000000000015,469118476030.62085
0.17500000000000004,465043223817.7158
0.17600000000000016,460980324061.5985
0.17700000000000005,456930073356.60205
0.17800000000000016,452892763809.9548
0.17900000000000005,448868683023.0711
0.18000000000000016,444858114074.11444
0.18100000000000005,440861335501.8559
0.18200000000000016,436878621290.79395
0.18300000000000005,432910240857.5555
0.18400000000000016,428956459038.5436
0.18500000000000005,425017536078.8519
0.18600000000000017,421093727622.41113
0.18700000000000006,417185284703.3838
0.18800000000000017,413292453738.77454
0.18900000000000006,409415476522.2733
0.19000000000000017,405554590219.2919
0.19100000000000006,401710027363.2163
0.19200000000000017,397882015852.8327
0.19300000000000006,394070778950.94824
0.19400000000000017,390276535284.1648
0.19500000000000006,386499498843.8244
0.19600000000000017,382739878988.0879
0.19700000000000006,378997880445.16064
0.19800000000000018,375273703317.62787
0.19900000000000007,371567543087.9142
0.20000000000000018,367879590624.82697
0.20100000000000007,364210032191.2002
0.20200000000000018,360559049452.5957
0.20300000000000007,356926819487.07855
0.20400000000000018,353313514796.0241
0.20500000000000007,349719303315.9717
0.20600000000000018,346144348431.48315
0.20700000000000007,342588808989.0189
0.20799999999999996,339052839311.7924
0.20900000000000007,335536589215.6087
0.20999999999999996,332040204025.663
0.21100000000000008,328563824594.27997
0.21199999999999997,325107587319.5938
0.21300000000000008,321671624165.1335
0.21399999999999997,318256062680.32117
0.21500000000000008,314861026021.8431
0.21599999999999997,311486632975.9036
0.21700000000000008,308132997981.32086
0.21799999999999997,304800231153.4719
0.21900000000000008,301488438309.04974
0.21999999999999997,298197720991.6369
0.22100000000000009,294928176498.05884
0.22199999999999998,291679897905.5212
0.2230000000000001,288452974099.49396
0.22399999999999998,285247489802.34766
0.2250000000000001,282063525602.7026
0.22599999999999998,278901157985.49677
0.2270000000000001,275760459362.7345
0.22799999999999998,272641498104.92004
0.2290000000000001,269544338573.13818
0.22999999999999998,266469041151.78635
0.2310000000000001,263415662281.92023
0.23199999999999998,260384254495.2177
0.2330000000000001,257374866448.5215
0.23399999999999999,254387542958.96753
0.2350000000000001,251422325039.65805
0.236,248479249935.88605
0.2370000000000001,245558351161.8718
0.238,242659658538.01602
0.2390000000000001,239783198228.6324
0.24,236928992780.16263
0.2410000000000001,234097061159.83774
0.242,231287418794.78796
0.2430000000000001,228500077611.56607
0.244,225735046076.086
0.2450000000000001,222992329233.9416
0.246,220271928751.10782
0.2470000000000001,217573842954.98926
0.248,214898066875.81866
0.2490000000000001,212244592288.3699
0.25,209613407753.98834
0.2510000000000001,207004498662.90463
0.252,204417847276.83316
0.2530000000000001,201853432771.82178
0.254,199311231281.35544
0.2550000000000001,196791215939.67963
0.256,194293356925.3464
0.2570000000000001,191817621504.94968
0.258,189363974077.05203
0.2590000000000001,186932376216.27118
0.26,184522786717.52728
0.2610000000000001,182135161640.42053
0.262,179769454353.74002
0.2630000000000001,177425615580.07358
0.264,175103593440.51987
0.2650000000000001,172803333499.4735
0.266,170524778809.48337
0.2670000000000001,168267869956.15637
0.268,166032545103.10712
0.26900000000000013,163818740036.92502
0.27,161626388212.16074
0.27100000000000013,159455420796.30377
0.272,157305766714.7526
0.27300000000000013,155177352695.75027
0.274,153070103315.28708
0.27500000000000013,150983941041.94345
0.276,148918786281.67526
0.27700000000000014,146874557422.51468
0.278,144851170879.18936
0.27900000000000014,142848541137.6338
0.28,140866580799.39566
0.28100000000000014,138905200625.9112
0.28200000000000003,136964309582.65309
0.28300000000000014,135043814883.12563
0.28400000000000003,133143622032.71019
0.28500000000000014,131263634872.3369
0.28600000000000003,129403755621.98563
0.28700000000000014,127563884923.9928
0.28800000000000003,125743921886.16689
0.28900000000000015,123943764124.69069
0.29000000000000004,122163307806.81273
0.29100000000000015,120402447693.30594
0.29200000000000004,118661077180.6977
0.29300000000000015,116939088343.24904
0.29400000000000004,115236371974.68665
0.29500000000000015,113552817629.66772
0.29600000000000004,111888313664.98027
0.29700000000000015,110242747280.4596
0.29800000000000004,108616004559.62437
0.29900000000000015,107007970510.01349
0.30000000000000004,105418529103.22652
0.30100000000000016,103847563314.65044
0.30200000000000005,102294955162.87555
0.30300000000000016,100760585748.7835
0.30400000000000005,99244335294.31056
0.30500000000000016,97746083180.87003
0.30600000000000005,96265707987.43655
0.30700000000000016,94803087528.27745
0.30800000000000005,93358098890.33366
0.30900000000000016,91930618470.23563
0.31000000000000005,90520522010.9577
0.31100000000000017,89127684638.09644
0.31200000000000006,87751980895.77681
0.31300000000000017,86393284782.17151
0.31400000000000006,85051469784.639
0.31500000000000017,83726408914.4648
0.31600000000000006,82417974741.21175
0.31700000000000017,81126039426.66556
0.31800000000000006,79850474758.38042
0.3190000000000002,78591152182.81166
0.32000000000000006,77347942838.0406
0.3210000000000002,76120717586.07933
0.32200000000000006,74909347044.76013
0.3230000000000002,73713701619.1984
0.32400000000000007,72533651532.83333
0.3250000000000002,71369066858.03613
0.32600000000000007,70219817546.29037
0.3270000000000002,69085773457.9336
0.32800000000000007,67966804391.46673
0.3290000000000002,66862780112.41928
0.33000000000000007,65773570381.77765
0.3310000000000002,64699044983.96521
0.3320000000000001,63639073754.381096
0.3330000000000002,62593526606.48739
0.3340000000000001,61562273558.45108
0.3350000000000002,60545184759.33141
0.3360000000000001,59542130514.81902
0.33699999999999997,58552981312.518166
0.3380000000000001,57577607846.77658
0.33899999999999997,56615881043.05991
0.3400000000000001,55667672081.86726
0.34099999999999997,54732852422.193085
0.3420000000000001,53811293824.52725
0.34299999999999997,52902868373.4005
0.3440000000000001,52007448499.467285
0.345,51124907001.133026
0.3460000000000001,50255117065.7184
0.347,49397952290.16747
0.3480000000000001,48553286701.29328
0.349,47720994775.566795
0.3500000000000001,46900951458.44399
0.351,46093032183.23697
0.3520000000000001,45297112889.523415
0.353,44513070041.10153
0.3540000000000001,43740780643.484314
0.355,42980122260.9403
0.3560000000000001,42230973033.07564
0.357,41493211690.96388
0.3580000000000001,40766717572.81924
0.359,40051370639.219444
0.3600000000000001,39347051487.87435
0.361,38653641367.94642
0.3620000000000001,37971022193.919655
0.363,37299076559.022934
0.3640000000000001,36637687748.204834
0.365,35986739750.66577
0.3660000000000001,35346117271.94482
0.367,34715705745.567245
0.3680000000000001,34095391344.25035
0.369,33485060990.67339
0.3700000000000001,32884602367.809734
0.371,32293903928.827248
0.3720000000000001,31712854906.554737
0.373,31141345322.521076
0.3740000000000001,30579265995.56472
0.375,30026508550.020336
0.3760000000000001,29482965423.480846
0.377,28948529874.14108
0.3780000000000001,28423095987.72199
0.379,27906558683.98163
0.3800000000000001,27398813722.81192
0.381,26899757709.927605
0.3820000000000001,26409288102.146603
0.383,25927303212.26819
0.3840000000000001,25453702213.54858
0.385,24988385143.780155
0.3860000000000001,24531252908.97443
0.387,24082207286.65488
0.3880000000000001,23641150928.75987
0.389,23207987364.162308
0.3900000000000001,22782621000.805946
0.391,22364957127.465298
0.3920000000000001,21954901915.129463
0.393,21552362418.01658
0.39400000000000013,21157246574.219646
0.395,20769463205.9906
0.39600000000000013,20388922019.663284
0.397,20015533605.222595
0.39800000000000013,19649209435.520668
0.399,19289861865.14718
0.40000000000000013,18937404128.95531
0.401,18591750340.250084
0.40200000000000014,18252815488.64125
0.403,17920515437.5674
0.40400000000000014,17594766921.49357
0.405,17275487542.789154
0.40600000000000014,16962595768.289103
0.40700000000000003,16656010925.544737
0.40800000000000014,16355653198.767473
0.40900000000000003,16061443624.472322
0.41000000000000014,15773304086.824339
0.41100000000000003,15491157312.69524
0.41200000000000014,15214926866.433176
0.41300000000000003,14944537144.353552
0.41400000000000015,14679913368.953974
0.41500000000000004,14420981582.861107
0.41600000000000015,14167668642.512918
0.41700000000000004,13919902211.584229
0.41800000000000015,13677610754.159508
0.41900000000000004,13440723527.660564
0.42000000000000015,13209170575.53356
0.42100000000000004,12982882719.703033
0.42200000000000015,12761791552.79785
0.42300000000000004,12545829430.156647
0.42400000000000015,12334929461.617847
0.42500000000000004,12129025503.102272
0.42600000000000016,11928052147.99354
0.42700000000000005,11731944718.324368
0.42800000000000016,11540639255.774042
0.42900000000000005,11354072512.485651
0.43000000000000016,11172181941.708485
0.43100000000000005,10994905688.27414
0.43200000000000016,10822182578.91207
0.43300000000000005,10653952112.41325
0.43400000000000016,10490154449.648079
0.43500000000000005,10330730403.44707
0.43600000000000017,10175621428.350624
0.43700000000000006,10024769610.23682
0.43800000000000017,9878117655.833668
0.43900000000000006,9735608882.124605
0.44000000000000017,9597187205.654089
0.44100000000000006,9462797131.742163
0.44200000000000017,9332383743.61505
0.44300000000000006,9205892691.460636
0.4440000000000002,9083270181.41601
0.44500000000000006,8964462964.496216
0.4460000000000002,8849418325.47147
0.44700000000000006,8738084071.701902
0.4480000000000002,8630408521.93736
0.44900000000000007,8526340495.091325
0.4500000000000002,8425829298.996705
0.45100000000000007,8328824719.152466
0.4520000000000002,8235277007.468887
0.45300000000000007,8145136871.020674
0.4540000000000002,8058355460.81563
0.45500000000000007,7974884360.588137
0.4560000000000002,7894675575.625139
0.4570000000000001,7817681521.633945
0.4580000000000002,7743855013.659687
0.4590000000000001,7673149255.061455
0.4600000000000002,7605517826.555094
0.4610000000000001,7540914675.331612
0.4620000000000002,7479294104.259198
0.4630000000000001,7420610761.177708
0.4640000000000002,7364819628.293432
0.4650000000000001,7311876011.683036
0.46599999999999997,7261735530.91452
0.4670000000000001,7214354108.793613
0.46799999999999997,7169687961.243777
0.4690000000000001,7127693587.327609
0.47,7088327759.4180765
0.4710000000000001,7051547513.5271015
0.472,7017310139.799574
0.4730000000000001,6985573173.18028
0.474,6956294384.261594
0.4750000000000001,6929431770.319207
0.476,6904943546.543439
0.4770000000000001,6882788137.4732
0.478,6862924168.639843
0.4790000000000001,6845310458.427809
0.48,6829906010.158865
0.4810000000000001,6816670004.406544
0.482,6805561791.547355
0.4830000000000001,6796540884.554981
0.484,6789566952.043648
0.4850000000000001,6784599811.566513
0.486,6781599423.17491
0.4870000000000001,6780525883.243925
0.488,6781339418.569641
0.4890000000000001,6784000380.743134
0.49,6788469240.806145
0.4910000000000001,6794706584.193065
0.492,6802673105.963638
0.4930000000000001,6812329606.330557
0.494,6823636986.485878
0.4950000000000001,6836556244.72995
0.496,6851048472.906225
0.4970000000000001,6867074853.145115
0.498,6884596654.919717
0.4990000000000001,6903575232.416128
0.5,6923972022.220474
0.5010000000000001,6945748541.32482
0.502,6968866385.453619
0.5030000000000001,6993287227.712185
0.504,7018972817.558241
0.5050000000000001,7045884980.0975
0.506,7073985615.703623
0.5070000000000001,7103236699.963005
0.508,7133600283.944033
0.5090000000000001,7165038494.790616
0.51,7197513536.639078
0.5110000000000001,7230987691.857558
0.512,7265423322.606297
0.5130000000000001,7300782872.717379
0.514,7337028869.891663
0.5150000000000001,7374123928.210798
0.516,7412030750.961404
0.5170000000000001,7450712133.768696
0.518,7490130968.035963
0.5190000000000001,7530250244.686557
0.52,7571033058.204139
0.5210000000000001,7612442610.96719
0.522,7654442217.872931
0.5230000000000001,7696995311.246024
0.524,7740065446.026546
0.5250000000000001,7783616305.2319975
0.526,7827611705.687248
0.5270000000000001,7872015604.016563
0.528,7916792102.890999
0.5290000000000001,7961905457.52476
0.53,8007320082.413193
0.5310000000000001,8053000558.305475
0.532,8098911639.404119
0.5330000000000001,8145018260.783758
0.534,8191285546.020874
0.5350000000000001,8237678815.026391
0.536,8284163592.072275
0.5370000000000001,8330705614.00361
0.538,8377270838.626794
0.5390000000000001,8423825453.264907
0.54,8470335883.470428
0.5410000000000001,8516768801.885949
0.542,8563091137.242659
