E_eV,Dit_cm2eV
-0.832,238087786.11382988
-0.831,245867546.05397135
-0.83,253866259.40739262
-0.829,262088791.74539053
-0.828,270540071.8367446
-0.827,279225090.9134318
-0.826,288148901.8685844
-0.825,297316618.3851892
-0.824,306733413.99403936
-0.823,316404521.0594847
-0.822,326335229.69153583
-0.821,336530886.5829173
-0.82,346996893.7696898
-0.819,357738707.3140904
-0.818,368761835.90828025
-0.817,380071839.39772475
-0.816,391674327.22296655
-0.815,403574956.77860004
-0.814,415779431.6882985
-0.813,428293499.9947947
-0.8119999999999999,441122952.2637581
-0.8109999999999999,454273619.6005834
-0.8099999999999999,467751371.5791362
-0.8089999999999999,481562114.0815835
-0.8079999999999999,495711787.0484824
-0.8069999999999999,510206362.1383732
-0.8059999999999999,525051840.2961832
-0.8049999999999999,540254249.2298298
-0.8039999999999999,555819640.7944638
-0.8029999999999999,571754088.2838905
-0.8019999999999999,588063683.628767
-0.8009999999999999,604754534.5012704
-0.7999999999999999,621832761.3259956
-0.7989999999999999,639304494.1969496
-0.7979999999999999,657175869.7005802
-0.7969999999999999,675453027.6448735
-0.7959999999999999,694142107.6946564
-0.7949999999999999,713249245.9133209
-0.7939999999999999,732780571.2113028
-0.7929999999999999,752742201.7017334
-0.7919999999999999,773140240.9637973
-0.7909999999999999,793980774.2144278
-0.7899999999999999,815269864.3890845
-0.7889999999999999,837013548.1324624
-0.7879999999999999,859217831.7000983
-0.7869999999999999,881888686.7719549
-0.7859999999999999,905032046.1791694
-0.7849999999999999,928653799.5452863
-0.7839999999999999,952759788.8433955
-0.7829999999999999,977355803.8707385
-0.782,1002447577.6424383
-0.7809999999999999,1028040781.7061855
-0.78,1054141021.3797246
-0.7789999999999999,1080753830.9133186
-0.778,1107884668.579192
-0.7769999999999999,1135538911.6904473
-0.776,1163721851.551682
-0.7749999999999999,1192438688.3440683
-0.774,1221694525.9473777
-0.7729999999999999,1251494366.7019703
-0.772,1281843106.1134858
-0.7709999999999999,1312745527.5035236
-0.77,1344206296.6092963
-0.7689999999999999,1376229956.1358097
-0.768,1408820920.2638059
-0.7669999999999999,1441983469.1172748
-0.766,1475721743.194025
-0.7649999999999999,1510039737.763377
-0.764,1544941297.2347052
-0.7629999999999999,1580430109.501151
-0.762,1616509700.2624645
-0.7609999999999999,1653183427.3315382
-0.76,1690454474.9288266
-0.7589999999999999,1728325847.969451
-0.758,1766800366.3473918
-0.7569999999999999,1805880659.2218063
-0.756,1845569159.3100789
-0.7549999999999999,1885868097.1928475
-0.754,1926779495.6358263
-0.7529999999999999,1968305163.933853
-0.752,2010446692.2821662
-0.7509999999999999,2053205446.180549
-0.75,2096582560.8754754
-0.7489999999999999,2140578935.8460915
-0.748,2185195229.33931
-0.7469999999999999,2230431852.960002
-0.746,2276288966.3216934
-0.7449999999999999,2322766471.7638917
-0.744,2369864009.141555
-0.7429999999999999,2417580950.6929297
-0.742,2465916395.9913855
-0.7409999999999999,2514869166.98754
-0.74,2564437803.147371
-0.7389999999999999,2614620556.6926994
-0.738,2665415387.9497447
-0.7369999999999999,2716819960.8122005
-0.736,2768831638.3245564
-0.7349999999999999,2821447478.39211
-0.734,2874664229.6233797
-0.7329999999999999,2928478327.311395
-0.732,2982885889.559493
-0.7309999999999999,3037882713.558048
-0.73,3093464272.0177546
-0.7289999999999999,3149625709.7657857
-0.728,3206361840.5103292
-0.7269999999999999,3263667143.7797747
-0.726,3321535762.0419035
-0.7249999999999999,3379961498.009214
-0.724,3438937812.135607
-0.7229999999999999,3498457820.3103914
-0.722,3558514291.754631
-0.7209999999999999,3619099647.125644
-0.72,3680205956.83443
-0.719,3741824939.5815873
-0.718,3803947961.116366
-0.717,3866566033.2239494
-0.716,3929669812.9456096
-0.715,3993249602.036309
-0.714,4057295346.6642013
-0.713,4121796637.356284
-0.712,4186742709.194289
-0.711,4252122442.2647295
-0.71,4317924362.366844
-0.709,4384136641.981955
-0.708,4450747101.507602
-0.707,4517743210.759575
-0.706,4585112090.744771
-0.705,4652840515.707567
-0.704,4720914915.452226
-0.703,4789321377.943535
-0.702,4858045652.187714
-0.701,4927073151.39538
-0.7,4996388956.428041
-0.699,5065977819.529441
-0.698,5135824168.34273
-0.697,5205912110.214217
-0.696,5276225436.784187
-0.695,5346747628.8650055
-0.694,5417461861.6064
-0.693,5488351009.947623
-0.692,5559397654.3558445
-0.691,5630584086.849848
-0.69,5701892317.307853
-0.689,5773304080.05797
-0.688,5844800840.749465
-0.6869999999999999,5916363803.502817
-0.6859999999999999,5987973918.336152
-0.6849999999999999,6059611888.865381
-0.6839999999999999,6131258180.275104
-0.6829999999999999,6202893027.556997
-0.6819999999999999,6274496444.01212
-0.6809999999999999,6346048230.013294
-0.6799999999999999,6417527982.023396
-0.6789999999999999,6488915101.865111
-0.6779999999999999,6560188806.237428
-0.6769999999999999,6631328136.47381
-0.6759999999999999,6702311968.536768
-0.6749999999999999,6773119023.243179
-0.6739999999999999,6843727876.714523
-0.6729999999999999,6914116971.045815
-0.6719999999999999,6984264625.186838
-0.6709999999999999,7054149046.028948
-0.6699999999999999,7123748339.69048
-0.6689999999999999,7193040522.993512
-0.6679999999999999,7262003535.124533
-0.6669999999999999,7330615249.471215
-0.6659999999999999,7398853485.627381
-0.6649999999999999,7466696021.557898
-0.6639999999999999,7534120605.915082
-0.6629999999999999,7601104970.497936
-0.6619999999999999,7667626842.845355
-0.6609999999999999,7733663958.9542
-0.6599999999999999,7799194076.112963
-0.6589999999999999,7864194985.841575
-0.6579999999999999,7928644526.927675
-0.6569999999999999,7992520598.549552
-0.6559999999999999,8055801173.475754
-0.6549999999999999,8118464311.331271
-0.6539999999999999,8180488171.919988
-0.6529999999999999,8241851028.593034
-0.6519999999999999,8302531281.652498
-0.6509999999999999,8362507471.779894
-0.6499999999999999,8421758293.47865
-0.6489999999999999,8480262608.519813
-0.6479999999999999,8537999459.380103
-0.6469999999999999,8594948082.66134
-0.6459999999999999,8651087922.480299
-0.6449999999999999,8706398643.817913
-0.6439999999999999,8760860145.816813
-0.6429999999999999,8814452575.01609
-0.6419999999999999,8867156338.512247
-0.6409999999999999,8918952117.035255
-0.6399999999999999,8969820877.928682
-0.6389999999999999,9019743888.022913
-0.6379999999999999,9068702726.390467
-0.6369999999999999,9116679296.972584
-0.6359999999999999,9163655841.066208
-0.6349999999999999,9209614949.660664
-0.6339999999999999,9254539575.613419
-0.6329999999999999,9298413045.654366
-0.6319999999999999,9341219072.208282
-0.6309999999999999,9382941765.025187
-0.6299999999999999,9423565642.608486
-0.6289999999999999,9463075643.430977
-0.6279999999999999,9501457136.928934
-0.6269999999999999,9538695934.264688
-0.6259999999999999,9574778298.84831
-0.6249999999999999,9609690956.609217
-0.6239999999999999,9643421106.008747
-0.623,9675956427.78496
-0.622,9707285094.421194
-0.621,9737395779.330086
-0.62,9766277665.74517
-0.619,9793920455.312258
-0.618,9820314376.37323
-0.617,9845450191.935091
-0.616,9869319207.317457
-0.615,9891913277.47194
-0.614,9913224813.96723
-0.613,9933246791.63401
-0.612,9951972754.864094
-0.611,9969396823.558638
-0.61,9985513698.72052
-0.609,10000318667.68638
-0.608,10013807608.994165
-0.607,10025976996.882372
-0.606,10036823905.41758
-0.605,10046346012.247208
-0.604,10054541601.9748
-0.603,10061409569.15557
-0.602,10066949420.910284
-0.601,10071161279.155918
-0.6,10074045882.452007
-0.599,10075604587.461874
-0.598,10075839370.028414
-0.597,10074752825.864462
-0.596,10072348170.858145
-0.595,10068629240.994041
-0.594,10063600491.89138
-0.593,10057266997.960802
-0.592,10049634451.181744
-0.591,10040709159.502758
-0.59,10030498044.867527
-0.589,10019008640.869707
-0.588,10006249090.040112
-0.587,9992228140.770063
-0.586,9976955143.875225
-0.585,9960440048.804459
-0.584,9942693399.49868
-0.583,9923726329.905039
-0.582,9903550559.152054
-0.581,9882178386.391706
-0.58,9859622685.31482
-0.579,9835896898.346312
-0.578,9811015030.52739
-0.577,9784991643.091806
-0.576,9757841846.743866
-0.575,9729581294.645931
-0.574,9700226175.123625
-0.573,9669793204.09708
-0.572,9638299617.246899
-0.571,9605763161.923744
-0.57,9572202088.810682
-0.569,9537635143.347647
-0.568,9502081556.9276
-0.567,9465561037.874226
-0.566,9428093762.211037
-0.565,9389700364.232182
-0.564,9350401926.885162
-0.563,9310219971.976044
-0.5619999999999999,9269176450.207724
-0.5609999999999999,9227293731.062063
-0.5599999999999999,9184594592.536743
-0.5589999999999999,9141102210.74785
-0.5579999999999999,9096840149.409264
-0.5569999999999999,9051832349.200027
-0.5559999999999999,9006103117.030924
-0.5549999999999999,8959677115.221558
-0.5539999999999999,8912579350.599283
-0.5529999999999999,8864835163.531326
-0.5519999999999999,8816470216.9015
-0.5509999999999999,8767510485.042902
-0.5499999999999999,8717982242.637955
-0.5489999999999999,8667912053.597185
-0.5479999999999999,8617326759.928034
-0.5469999999999999,8566253470.604985
-0.5459999999999999,8514719550.452279
-0.5449999999999999,8462752609.050295
-0.5439999999999999,8410380489.676737
-0.5429999999999999,8357631258.293583
-0.5419999999999999,8304533192.590653
-0.5409999999999999,8251114771.096592
-0.5399999999999999,8197404662.367872
-0.5389999999999999,8143431714.26631
-0.5379999999999999,8089224943.335469
-0.5369999999999999,8034813524.286082
-0.5359999999999999,7980226779.6005745
-0.5349999999999999,7925494169.266458
-0.5339999999999999,7870645280.648297
-0.5329999999999999,7815709818.507652
-0.5319999999999999,7760717595.180281
-0.5309999999999999,7705698520.919576
-0.5299999999999999,7650682594.415098
-0.5289999999999999,7595699893.494716
-0.5279999999999999,7540780566.018721
-0.5269999999999999,7485954820.973971
-0.5259999999999999,7431252919.775928
-0.5249999999999999,7376705167.786107
-0.5239999999999999,7322341906.052268
-0.5229999999999999,7268193503.278386
-0.5219999999999999,7214290348.031115
-0.5209999999999999,7160662841.189242
-0.5199999999999999,7107341388.642297
-0.5189999999999999,7054356394.244198
-0.5179999999999999,7001738253.02754
-0.5169999999999999,6949517344.683811
-0.5159999999999999,6897724027.314503
-0.5149999999999999,6846388631.457835
-0.5139999999999999,6795541454.395448
-0.5129999999999999,6745212754.743125
-0.5119999999999999,6695432747.329305
-0.5109999999999999,6646231598.364846
-0.5099999999999999,6597639420.907134
-0.5089999999999999,6549686270.62138
-0.5079999999999999,6502402141.841599
-0.5069999999999999,6455816963.93345
-0.5059999999999999,6409960597.960841
-0.5049999999999999,6364862833.657838
-0.5039999999999999,6320553386.707136
-0.5029999999999999,6277061896.326044
-0.5019999999999999,6234417923.160645
-0.5009999999999999,6192650947.488411
-0.4999999999999999,6151790367.729386
-0.4989999999999999,6111865499.265586
-0.4979999999999999,6072905573.568145
-0.4969999999999999,6034939737.631285
-0.496,5997997053.712033
-0.495,5962106499.374197
-0.494,5927296967.834979
-0.493,5893597268.612207
-0.492,5861036128.469948
-0.491,5829642192.659993
-0.49,5799444026.456467
-0.489,5770470116.980556
-0.488,5742748875.312043
-0.487,5716308638.884196
-0.486,5691177674.158228
-0.485,5667384179.573414
-0.484,5644956288.768614
-0.483,5623922074.070848
-0.482,5604309550.246265
-0.481,5586146678.508747
-0.48,5569461370.781089
-0.479,5554281494.203577
-0.478,5540634875.884586
-0.477,5528549307.88768
-0.476,5518052552.449442
-0.475,5509172347.4221945
-0.474,5501936411.935598
-0.473,5496372452.27096
-0.472,5492508167.94191
-0.471,5490371257.97509
-0.47,5489989427.38422
-0.469,5491390393.830975
-0.46799999999999997,5494601894.465816
-0.46699999999999997,5499651692.94198
-0.46599999999999997,5506567586.595614
-0.46499999999999997,5515377413.785084
-0.46399999999999997,5526109061.382286
-0.46299999999999997,5538790472.408804
-0.46199999999999997,5553449653.809628
-0.46099999999999997,5570114684.357264
-0.45999999999999996,5588813722.678712
-0.45899999999999996,5609575015.398063
-0.45799999999999996,5632426905.387211
-0.45699999999999996,5657397840.117336
-0.45599999999999996,5684516380.103577
-0.45499999999999996,5713811207.435497
-0.45399999999999996,5745311134.385795
-0.45299999999999996,5779045112.08988
-0.45199999999999996,5815042239.288697
-0.45099999999999996,5853331771.127405
-0.44999999999999996,5893943128.002432
-0.44899999999999995,5936905904.449541
-0.44799999999999995,5982249878.065352
-0.44699999999999995,6030005018.455119
-0.44599999999999995,6080201496.199272
-0.44499999999999995,6132869691.831584
-0.44399999999999995,6188040204.821573
-0.44299999999999995,6245743862.554057
-0.44199999999999995,6306011729.298625
-0.44099999999999995,6368875115.162084
-0.43999999999999995,6434365585.016727
-0.43899999999999995,6502514967.397566
-0.43799999999999994,6573355363.361579
-0.43699999999999994,6646919155.302349
-0.43599999999999994,6723239015.713131
-0.43499999999999994,6802347915.891915
-0.43399999999999994,6884279134.581799
-0.43299999999999994,6969066266.5403595
-0.43199999999999994,7056743231.031437
-0.43099999999999994,7147344280.233281
-0.42999999999999994,7240904007.556648
-0.42899999999999994,7337457355.8670025
-0.42799999999999994,7437039625.604599
-0.42699999999999994,7539686482.796711
-0.42599999999999993,7645433966.95612
-0.42499999999999993,7754318498.860293
-0.42399999999999993,7866376888.2055435
-0.42299999999999993,7981646341.130771
-0.42199999999999993,8100164467.605345
-0.42099999999999993,8221969288.676043
-0.41999999999999993,8347099243.567616
-0.41899999999999993,8475593196.632181
-0.4179999999999999,8607490444.142319
-0.4169999999999999,8742830720.923223
-0.4159999999999999,8881654206.819016
-0.4149999999999999,9024001532.988705
-0.4139999999999999,9169913788.027208
-0.4129999999999999,9319432523.907219
-0.4119999999999999,9472599761.737377
-0.4109999999999999,9629457997.332745
-0.4099999999999999,9790050206.593412
-0.4089999999999999,9954419850.687386
-0.4079999999999999,10122610881.033714
-0.4069999999999999,10294667744.08226
-0.4059999999999999,10470635385.886286
-0.4049999999999999,10650559256.46454
-0.4039999999999999,10834485313.949163
-0.4029999999999999,11022460028.516096
-0.4019999999999999,11214530386.094814
-0.4009999999999999,11410743891.854248
-0.3999999999999999,11611148573.461689
-0.3989999999999999,11815792984.111795
-0.3979999999999999,12024726205.322779
-0.3969999999999999,12237997849.497149
-0.3959999999999999,12455658062.243952
-0.3949999999999999,12677757524.460403
-0.3939999999999999,12904347454.169838
-0.3929999999999999,13135479608.114079
-0.3919999999999999,13371206283.097382
-0.3909999999999999,13611580317.080074
-0.3899999999999999,13856655090.019459
-0.3889999999999999,14106484524.455986
-0.3879999999999999,14361123085.84256
-0.3869999999999999,14620625782.615208
-0.3859999999999999,14885048166.002892
-0.3849999999999999,15154446329.575136
-0.3839999999999999,15428876908.525154
-0.3829999999999999,15708397078.68736
-0.3819999999999999,15993064555.287188
-0.3809999999999999,16282937591.422089
-0.3799999999999999,16578074976.27184
-0.3789999999999999,16878536033.037159
-0.3779999999999999,17184380616.604843
-0.3769999999999999,17495669110.938652
-0.3759999999999999,17812462426.19415
-0.3749999999999999,18134821995.556885
-0.3739999999999999,18462809771.802277
-0.3729999999999999,18796488223.57673
-0.3719999999999999,19135920331.398323
-0.3709999999999999,19481169583.37682
-0.3699999999999999,19832299970.651432
-0.3689999999999999,20189375982.546127
-0.3679999999999999,20552462601.4412
-0.367,20921625297.360676
-0.366,21296930022.2748
-0.365,21678443204.116707
-0.364,22066231740.513313
-0.363,22460362992.22907
-0.362,22860904776.322937
-0.361,23267925359.01738
-0.36,23681493448.279602
-0.359,24101678186.11416
-0.358,24528549140.56722
-0.357,24962176297.441574
-0.356,25402630051.722805
-0.355,25849981198.715927
-0.354,26304300924.89296
-0.353,26765660798.45065
-0.352,27234132759.57914
-0.351,27709789110.440907
-0.35,28192702504.860508
-0.349,28682945937.725048
-0.348,29180592734.095688
-0.347,29685716538.030224
-0.346,30198391301.11731
-0.345,30718691270.722233
-0.344,31246690977.945236
-0.34299999999999997,31782465225.29206
-0.34199999999999997,32326089074.057938
-0.34099999999999997,32877637831.42501
-0.33999999999999997,33437187037.274143
-0.33899999999999997,34004812450.7115
-0.33799999999999997,34580590036.31087
-0.33699999999999997,35164595950.07227
-0.33599999999999997,35756906525.09787
-0.33499999999999996,36357598256.985756
-0.33399999999999996,36966747788.94316
-0.33299999999999996,37584431896.619225
-0.33199999999999996,38210727472.65941
-0.33099999999999996,38845711510.98167
-0.32999999999999996,39489461090.77662
-0.32899999999999996,40142053360.23187
-0.32799999999999996,40803565519.98307
-0.32699999999999996,41474074806.29184
-0.32599999999999996,42153658473.95322
-0.32499999999999996,42842393778.93318
-0.32399999999999995,43540357960.73886
-0.32299999999999995,44247628224.52203
-0.32199999999999995,44964281722.91887
-0.32099999999999995,45690395537.62673
-0.31999999999999995,46426046660.720856
-0.31899999999999995,47171311975.71206
-0.31799999999999995,47926268238.348694
-0.31699999999999995,48690992057.16371
-0.31599999999999995,49465559873.770386
-0.31499999999999995,50250047942.908035
-0.31399999999999995,51044532312.24113
-0.31299999999999994,51849088801.91328
-0.31199999999999994,52663792983.85995
-0.31099999999999994,53488720160.881325
-0.30999999999999994,54323945345.47946
-0.30899999999999994,55169543238.461494
-0.30799999999999994,56025588207.312805
-0.30699999999999994,56892154264.34255
-0.30599999999999994,57769315044.60555
-0.30499999999999994,58657143783.60281
-0.30399999999999994,59555713294.76544
-0.30299999999999994,60465095946.72386
-0.30199999999999994,61385363640.36775
-0.30099999999999993,62316587785.698715
